household_id,UF,SITUACAO
310073765_7,31,2
310073765_8,31,2
310073765_9,31,2
310073765_10,31,2
310073765_12,31,2
310073765_13,31,2
310073765_14,31,2
310073765_15,31,2
310073765_16,31,2
310073765_17,31,2
310112946_11,31,2
310112946_12,31,2
310112946_13,31,2
310112946_14,31,2
310112946_15,31,2
310112946_16,31,2
310112946_1,31,2
310112946_2,31,2
310112946_3,31,2
310112946_4,31,2
310112946_5,31,2
310112946_6,31,2
310112946_7,31,2
310241345_1,31,1
310241345_2,31,1
310241345_3,31,1
310241345_4,31,1
310241345_5,31,1
310241345_6,31,1
310241345_8,31,1
310241345_9,31,1
310241345_11,31,1
310241345_12,31,1
310241345_13,31,1
310057739_1,31,1
310057739_2,31,1
310057739_3,31,1
310057739_4,31,1
310057739_6,31,1
310057739_7,31,1
310057739_8,31,1
310057739_9,31,1
310057739_10,31,1
310057739_11,31,1
310057739_12,31,1
310057739_13,31,1
310274658_2,31,1
310274658_3,31,1
310274658_4,31,1
310274658_5,31,1
310274658_8,31,1
310274658_9,31,1
310274658_10,31,1
310274658_11,31,1
310274658_12,31,1
310274658_13,31,1
310106421_1,31,2
310106421_2,31,2
310106421_3,31,2
310106421_4,31,2
310106421_6,31,2
310106421_7,31,2
310106421_9,31,2
310106421_10,31,2
310106421_11,31,2
310106421_12,31,2
310106421_13,31,2
310106421_14,31,2
310106421_15,31,2
310106421_17,31,2
310119280_1,31,2
310119280_2,31,2
310119280_3,31,2
310119280_5,31,2
310119280_6,31,2
310119280_7,31,2
310119280_8,31,2
310119280_9,31,2
310119280_10,31,2
310119280_11,31,2
310119280_12,31,2
310119280_13,31,2
310119280_14,31,2
310119280_15,31,2
310119280_16,31,2
310119280_17,31,2
310271158_1,31,1
310271158_2,31,1
310271158_3,31,1
310271158_4,31,1
310271158_5,31,1
310271158_6,31,1
310271158_7,31,1
310271158_8,31,1
310271158_9,31,1
310271158_10,31,1
310271158_11,31,1
310271158_12,31,1
310222813_1,31,1
310222813_2,31,1
310222813_3,31,1
310222813_4,31,1
310222813_5,31,1
310222813_6,31,1
310222813_9,31,1
310222813_10,31,1
310222813_11,31,1
310222813_12,31,1
310196390_1,31,1
310196390_2,31,1
310196390_3,31,1
310196390_5,31,1
310196390_6,31,1
310196390_10,31,1
310196390_11,31,1
310196390_12,31,1
310196390_13,31,1
310291134_1,31,1
310291134_2,31,1
310291134_3,31,1
310291134_4,31,1
310291134_5,31,1
310291134_7,31,1
310291134_8,31,1
310291134_10,31,1
310291134_12,31,1
310291134_13,31,1
310138601_1,31,1
310138601_2,31,1
310138601_3,31,1
310138601_4,31,1
310138601_5,31,1
310138601_6,31,1
310138601_7,31,1
310138601_8,31,1
310138601_9,31,1
310138601_10,31,1
310138601_11,31,1
310138601_12,31,1
310138601_13,31,1
310190289_1,31,1
310190289_2,31,1
310190289_3,31,1
310190289_4,31,1
310190289_5,31,1
310190289_6,31,1
310190289_7,31,1
310190289_10,31,1
310190289_12,31,1
310190289_13,31,1
310071790_1,31,1
310071790_3,31,1
310071790_4,31,1
310071790_5,31,1
310071790_6,31,1
310071790_8,31,1
310071790_9,31,1
310071790_10,31,1
310071790_11,31,1
310071790_12,31,1
310071790_13,31,1
310080204_1,31,1
310080204_3,31,1
310080204_4,31,1
310080204_5,31,1
310080204_6,31,1
310080204_7,31,1
310080204_8,31,1
310080204_9,31,1
310080204_10,31,1
310080204_12,31,1
310107325_2,31,1
310107325_3,31,1
310107325_4,31,1
310107325_5,31,1
310107325_6,31,1
310107325_7,31,1
310107325_9,31,1
310107325_11,31,1
310107325_13,31,1
310302813_2,31,1
310302813_3,31,1
310302813_4,31,1
310302813_5,31,1
310302813_6,31,1
310302813_7,31,1
310302813_8,31,1
310302813_10,31,1
310302813_12,31,1
310302813_13,31,1
310134991_1,31,2
310134991_2,31,2
310134991_3,31,2
310134991_4,31,2
310134991_7,31,2
310134991_8,31,2
310134991_9,31,2
310134991_10,31,2
310134991_12,31,2
310134991_13,31,2
310134991_14,31,2
310134991_15,31,2
310134991_16,31,2
310134991_17,31,2
310019343_1,31,1
310019343_2,31,1
310019343_3,31,1
310019343_4,31,1
310019343_5,31,1
310019343_6,31,1
310019343_7,31,1
310019343_8,31,1
310019343_9,31,1
310019343_11,31,1
310019343_12,31,1
310019343_13,31,1
310210000_2,31,1
310210000_5,31,1
310210000_6,31,1
310210000_7,31,1
310210000_8,31,1
310210000_9,31,1
310210000_10,31,1
310210000_11,31,1
310210000_13,31,1
310224549_1,31,2
310224549_2,31,2
310224549_3,31,2
310224549_4,31,2
310224549_5,31,2
310224549_6,31,2
310224549_7,31,2
310224549_8,31,2
310224549_9,31,2
310224549_10,31,2
310224549_11,31,2
310224549_12,31,2
310224549_13,31,2
310224549_14,31,2
310224549_15,31,2
310224549_16,31,2
310224549_17,31,2
310303740_1,31,1
310303740_2,31,1
310303740_3,31,1
310303740_4,31,1
310303740_5,31,1
310303740_6,31,1
310303740_8,31,1
310303740_9,31,1
310303740_10,31,1
310303740_11,31,1
310303740_12,31,1
310303740_13,31,1
310207446_1,31,2
310207446_2,31,2
310207446_3,31,2
310207446_4,31,2
310207446_6,31,2
310207446_7,31,2
310207446_8,31,2
310207446_9,31,2
310207446_10,31,2
310207446_12,31,2
310207446_13,31,2
310207446_14,31,2
310207446_16,31,2
310207446_17,31,2
310143320_1,31,2
310143320_3,31,2
310143320_4,31,2
310143320_5,31,2
310143320_6,31,2
310143320_7,31,2
310143320_8,31,2
310143320_9,31,2
310143320_10,31,2
310143320_11,31,2
310143320_12,31,2
310143320_13,31,2
310143320_14,31,2
310143320_16,31,2
310143320_17,31,2
310002439_1,31,1
310002439_2,31,1
310002439_3,31,1
310002439_4,31,1
310002439_5,31,1
310002439_6,31,1
310153327_1,31,1
310153327_2,31,1
310153327_3,31,1
310153327_4,31,1
310153327_5,31,1
310153327_6,31,1
310153327_7,31,1
310153327_8,31,1
310153327_9,31,1
310153327_10,31,1
310153327_11,31,1
310153327_12,31,1
310153327_13,31,1
310282659_1,31,1
310282659_2,31,1
310282659_3,31,1
310282659_4,31,1
310282659_5,31,1
310282659_6,31,1
310282659_7,31,1
310282659_8,31,1
310282659_9,31,1
310282659_10,31,1
310282659_11,31,1
310282659_12,31,1
310282659_13,31,1
310002439_8,31,1
310002439_10,31,1
310002439_11,31,1
310002439_12,31,1
310002439_13,31,1
310278554_1,31,1
310278554_2,31,1
310278554_3,31,1
310278554_4,31,1
310278554_5,31,1
310278554_6,31,1
310278554_7,31,1
310278554_8,31,1
310278554_9,31,1
310278554_10,31,1
310278554_11,31,1
310278554_13,31,1
310151456_2,31,1
310151456_3,31,1
310151456_4,31,1
310151456_6,31,1
310151456_7,31,1
310151456_8,31,1
310151456_9,31,1
310151456_10,31,1
310151456_11,31,1
310151456_12,31,1
310151456_13,31,1
310233440_3,31,1
310233440_6,31,1
310233440_7,31,1
310233440_8,31,1
310233440_9,31,1
310233440_10,31,1
310233440_11,31,1
310233440_12,31,1
310191780_1,31,1
310191780_2,31,1
310191780_3,31,1
310191780_4,31,1
310191780_5,31,1
310191780_7,31,1
310191780_8,31,1
310191780_9,31,1
310191780_10,31,1
310191780_11,31,1
310191780_12,31,1
310191780_13,31,1
310103645_1,31,1
310103645_2,31,1
310103645_3,31,1
310103645_4,31,1
310103645_5,31,1
310103645_6,31,1
310103645_7,31,1
310103645_8,31,1
310103645_11,31,1
310103645_12,31,1
310103645_13,31,1
310057686_1,31,1
310057686_2,31,1
310057686_3,31,1
310057686_5,31,1
310057686_6,31,1
310057686_7,31,1
310057686_8,31,1
310057686_9,31,1
310057686_10,31,1
310057686_11,31,1
310057686_12,31,1
310096304_1,31,1
310096304_2,31,1
310096304_3,31,1
310096304_4,31,1
310096304_5,31,1
310096304_6,31,1
310096304_7,31,1
310096304_8,31,1
310096304_9,31,1
310096304_12,31,1
310096304_13,31,1
310232156_2,31,1
310232156_3,31,1
310232156_4,31,1
310232156_5,31,1
310232156_6,31,1
310232156_8,31,1
310232156_9,31,1
310232156_10,31,1
310232156_11,31,1
310157967_2,31,1
310157967_5,31,1
310157967_6,31,1
310157967_8,31,1
310157967_9,31,1
310157967_10,31,1
310157967_11,31,1
310157967_12,31,1
310308489_1,31,1
310308489_2,31,1
310308489_3,31,1
310308489_4,31,1
310308489_5,31,1
310308489_7,31,1
310308489_9,31,1
310308489_12,31,1
310308489_13,31,1
310207508_1,31,1
310207508_2,31,1
310207508_3,31,1
310207508_7,31,1
310207508_8,31,1
310207508_10,31,1
310207508_11,31,1
310207508_12,31,1
310207508_13,31,1
310213313_1,31,1
310213313_2,31,1
310213313_3,31,1
310213313_4,31,1
310213313_5,31,1
310213313_6,31,1
310213313_8,31,1
310213313_9,31,1
310213313_10,31,1
310213313_11,31,1
310213313_12,31,1
310213313_13,31,1
310199999_2,31,1
310199999_4,31,1
310199999_5,31,1
310199999_6,31,1
310199999_7,31,1
310199999_8,31,1
310199999_9,31,1
310199999_11,31,1
310199999_13,31,1
310110271_1,31,1
310110271_2,31,1
310110271_3,31,1
310110271_4,31,1
310110271_5,31,1
310110271_6,31,1
310110271_7,31,1
310110271_8,31,1
310110271_9,31,1
310110271_10,31,1
310110271_13,31,1
310186784_1,31,1
310186784_3,31,1
310186784_4,31,1
310186784_5,31,1
310186784_6,31,1
310186784_7,31,1
310186784_8,31,1
310186784_9,31,1
310186784_10,31,1
310186784_11,31,1
310186784_12,31,1
310186784_13,31,1
310192261_1,31,1
310192261_2,31,1
310192261_3,31,1
310192261_4,31,1
310192261_5,31,1
310192261_6,31,1
310192261_8,31,1
310192261_9,31,1
310192261_11,31,1
310192261_12,31,1
310192261_13,31,1
310045941_1,31,2
310045941_2,31,2
310045941_3,31,2
310045941_4,31,2
310045941_5,31,2
310045941_6,31,2
310045941_7,31,2
310045941_8,31,2
310045941_11,31,2
310045941_12,31,2
310045941_13,31,2
310045941_14,31,2
310045941_15,31,2
310045941_16,31,2
310045941_17,31,2
310003230_1,31,1
310003230_2,31,1
310003230_3,31,1
310003230_4,31,1
310003230_5,31,1
310003230_6,31,1
310003230_8,31,1
310003230_9,31,1
310003230_10,31,1
310003230_11,31,1
310003230_12,31,1
310178181_1,31,1
310178181_2,31,1
310178181_4,31,1
310178181_5,31,1
310178181_6,31,1
310178181_7,31,1
310178181_8,31,1
310178181_9,31,1
310178181_10,31,1
310178181_11,31,1
310178181_12,31,1
310178181_13,31,1
310119896_1,31,1
310119896_2,31,1
310119896_3,31,1
310119896_6,31,1
310119896_7,31,1
310119896_8,31,1
310119896_9,31,1
310119896_10,31,1
310119896_12,31,1
310119896_13,31,1
310158890_1,31,1
310158890_4,31,1
310158890_9,31,1
310158890_10,31,1
310158890_11,31,1
310158890_12,31,1
310158890_13,31,1
310121382_1,31,1
310121382_2,31,1
310121382_3,31,1
310121382_4,31,1
310121382_5,31,1
310121382_6,31,1
310121382_8,31,1
310121382_9,31,1
310121382_10,31,1
310121382_13,31,1
310025208_1,31,2
310025208_2,31,2
310025208_3,31,2
310025208_4,31,2
310025208_5,31,2
310025208_6,31,2
310025208_7,31,2
310025208_8,31,2
310025208_9,31,2
310025208_11,31,2
310025208_13,31,2
310025208_15,31,2
310025208_16,31,2
310025208_17,31,2
310109861_1,31,1
310109861_2,31,1
310109861_3,31,1
310109861_5,31,1
310109861_7,31,1
310109861_9,31,1
310109861_10,31,1
310109861_12,31,1
310109861_13,31,1
310117190_2,31,1
310117190_3,31,1
310117190_4,31,1
310117190_5,31,1
310117190_6,31,1
310117190_7,31,1
310117190_8,31,1
310117190_9,31,1
310117190_11,31,1
310117190_12,31,1
310117190_13,31,1
310121283_3,31,1
310121283_4,31,1
310121283_5,31,1
310121283_6,31,1
310121283_7,31,1
310121283_8,31,1
310121283_10,31,1
310121283_11,31,1
310121283_12,31,1
310121283_13,31,1
310289420_1,31,1
310289420_2,31,1
310289420_3,31,1
310289420_4,31,1
310289420_5,31,1
310289420_11,31,1
310289420_12,31,1
310139722_1,31,1
310139722_2,31,1
310139722_3,31,1
310139722_4,31,1
310139722_6,31,1
310139722_7,31,1
310139722_8,31,1
310139722_9,31,1
310139722_10,31,1
310139722_11,31,1
310139722_12,31,1
310139722_13,31,1
310035370_3,31,1
310035370_4,31,1
310035370_6,31,1
310035370_7,31,1
310035370_8,31,1
310035370_9,31,1
310035370_10,31,1
310035370_11,31,1
310035370_12,31,1
310035370_13,31,1
310241552_1,31,1
310241552_2,31,1
310241552_3,31,1
310241552_4,31,1
310241552_5,31,1
310241552_6,31,1
310241552_7,31,1
310241552_8,31,1
310241552_9,31,1
310241552_11,31,1
310241552_12,31,1
310241552_13,31,1
310053952_2,31,2
310053952_3,31,2
310053952_5,31,2
310053952_7,31,2
310053952_8,31,2
310053952_9,31,2
310053952_10,31,2
310053952_11,31,2
310053952_12,31,2
310053952_13,31,2
310053952_14,31,2
310053952_15,31,2
310053952_16,31,2
310053952_17,31,2
310053952_1,31,2
310256450_1,31,1
310256450_2,31,1
310256450_3,31,1
310256450_4,31,1
310256450_5,31,1
310256450_6,31,1
310256450_7,31,1
310256450_8,31,1
310256450_10,31,1
310256450_11,31,1
310256450_12,31,1
310256450_13,31,1
310050579_1,31,1
310050579_2,31,1
310050579_4,31,1
310050579_5,31,1
310050579_6,31,1
310050579_7,31,1
310050579_8,31,1
310050579_9,31,1
310050579_11,31,1
310050579_12,31,1
310050579_13,31,1
310161110_1,31,2
310161110_3,31,2
310161110_4,31,2
310161110_5,31,2
310161110_6,31,2
310161110_7,31,2
310161110_8,31,2
310161110_9,31,2
310161110_10,31,2
310161110_11,31,2
310161110_12,31,2
310161110_13,31,2
310161110_14,31,2
310161110_15,31,2
310161110_16,31,2
310161110_17,31,2
310048562_1,31,1
310048562_3,31,1
310048562_4,31,1
310048562_5,31,1
310048562_6,31,1
310048562_7,31,1
310048562_8,31,1
310048562_9,31,1
310048562_11,31,1
310048562_12,31,1
310261600_1,31,1
310261600_2,31,1
310261600_4,31,1
310261600_5,31,1
310261600_6,31,1
310261600_7,31,1
310261600_8,31,1
310261600_9,31,1
310261600_10,31,1
310261600_11,31,1
310261600_12,31,1
310068750_1,31,1
310068750_2,31,1
310068750_3,31,1
310068750_4,31,1
310068750_9,31,1
310068750_11,31,1
310245359_1,31,2
310245359_2,31,2
310245359_3,31,2
310245359_4,31,2
310245359_5,31,2
310245359_6,31,2
310245359_7,31,2
310245359_8,31,2
310245359_9,31,2
310245359_10,31,2
310245359_11,31,2
310245359_12,31,2
310245359_13,31,2
310245359_14,31,2
310245359_15,31,2
310245359_16,31,2
310049088_1,31,1
310049088_2,31,1
310049088_5,31,1
310049088_6,31,1
310049088_7,31,1
310049088_10,31,1
310049088_11,31,1
310049088_12,31,1
310049088_13,31,1
310084403_1,31,1
310084403_3,31,1
310084403_4,31,1
310084403_5,31,1
310084403_6,31,1
310084403_7,31,1
310084403_9,31,1
310084403_10,31,1
310084403_11,31,1
310084403_12,31,1
310084403_13,31,1
310084251_1,31,1
310084251_3,31,1
310084251_4,31,1
310084251_6,31,1
310084251_7,31,1
310084251_8,31,1
310084251_9,31,1
310084251_10,31,1
310084251_13,31,1
310284664_1,31,1
310284664_3,31,1
310284664_4,31,1
310284664_6,31,1
310284664_7,31,1
310284664_9,31,1
310284664_11,31,1
310284664_12,31,1
310284664_13,31,1
310180171_11,31,1
310180171_12,31,1
310180171_13,31,1
310180171_1,31,1
310180171_2,31,1
310180171_3,31,1
310180171_4,31,1
310180171_5,31,1
310180171_6,31,1
310180171_7,31,1
310180171_8,31,1
310271030_1,31,2
310271030_2,31,2
310271030_3,31,2
310271030_4,31,2
310271030_5,31,2
310271030_6,31,2
310271030_8,31,2
310271030_9,31,2
310271030_10,31,2
310271030_11,31,2
310271030_12,31,2
310271030_13,31,2
310271030_14,31,2
310271030_15,31,2
310271030_16,31,2
310271030_17,31,2
310257353_1,31,1
310257353_2,31,1
310257353_5,31,1
310257353_6,31,1
310257353_7,31,1
310257353_10,31,1
310257353_11,31,1
310257353_12,31,1
310257353_13,31,1
310160910_1,31,1
310160910_2,31,1
310160910_3,31,1
310160910_4,31,1
310160910_5,31,1
310160910_7,31,1
310160910_8,31,1
310160910_9,31,1
310160910_11,31,1
310160910_12,31,1
310160910_13,31,1
310025809_1,31,1
310025809_2,31,1
310025809_3,31,1
310025809_4,31,1
310025809_7,31,1
310025809_9,31,1
310025809_10,31,1
310025809_11,31,1
310025809_12,31,1
310025809_13,31,1
310309368_1,31,1
310309368_2,31,1
310309368_3,31,1
310309368_4,31,1
310309368_5,31,1
310309368_6,31,1
310309368_7,31,1
310309368_8,31,1
310309368_10,31,1
310309368_11,31,1
310309368_12,31,1
310309368_13,31,1
310047025_1,31,2
310047025_2,31,2
310047025_3,31,2
310047025_4,31,2
310047025_5,31,2
310047025_6,31,2
310047025_7,31,2
310047025_10,31,2
310047025_11,31,2
310047025_12,31,2
310047025_13,31,2
310047025_15,31,2
310047025_16,31,2
310047025_17,31,2
310279024_1,31,1
310279024_2,31,1
310279024_4,31,1
310279024_5,31,1
310279024_6,31,1
310279024_8,31,1
310279024_9,31,1
310279024_10,31,1
310279024_11,31,1
310279024_12,31,1
310279024_13,31,1
310125147_2,31,1
310125147_3,31,1
310125147_4,31,1
310125147_6,31,1
310125147_7,31,1
310125147_8,31,1
310125147_10,31,1
310125147_11,31,1
310125147_12,31,1
310125147_13,31,1
310239242_1,31,1
310239242_2,31,1
310239242_3,31,1
310239242_4,31,1
310239242_5,31,1
310239242_6,31,1
310239242_7,31,1
310239242_8,31,1
310239242_9,31,1
310239242_10,31,1
310239242_11,31,1
310239242_12,31,1
310239242_13,31,1
310177630_1,31,1
310177630_2,31,1
310177630_3,31,1
310177630_4,31,1
310177630_5,31,1
310177630_6,31,1
310177630_9,31,1
310177630_11,31,1
310177630_12,31,1
310177630_13,31,1
310222353_1,31,1
310222353_2,31,1
310222353_3,31,1
310222353_4,31,1
310222353_5,31,1
310222353_6,31,1
310222353_7,31,1
310222353_8,31,1
310222353_9,31,1
310222353_11,31,1
310161615_1,31,1
310161615_2,31,1
310161615_3,31,1
310161615_6,31,1
310161615_7,31,1
310161615_8,31,1
310161615_9,31,1
310161615_10,31,1
310161615_11,31,1
310161615_12,31,1
310161615_13,31,1
310012134_2,31,1
310012134_3,31,1
310012134_4,31,1
310012134_5,31,1
310012134_6,31,1
310012134_7,31,1
310012134_8,31,1
310012134_10,31,1
310012134_11,31,1
310012134_12,31,1
310012134_13,31,1
310239298_1,31,1
310239298_2,31,1
310239298_3,31,1
310239298_4,31,1
310239298_5,31,1
310239298_8,31,1
310239298_9,31,1
310239298_10,31,1
310239298_12,31,1
310239298_13,31,1
310193755_1,31,1
310193755_2,31,1
310193755_3,31,1
310193755_8,31,1
310193755_9,31,1
310193755_12,31,1
310193755_13,31,1
310257424_1,31,1
310257424_2,31,1
310257424_4,31,1
310257424_5,31,1
310257424_6,31,1
310257424_7,31,1
310257424_8,31,1
310257424_9,31,1
310257424_11,31,1
310257424_12,31,1
310257424_13,31,1
310173951_1,31,1
310173951_2,31,1
310173951_3,31,1
310173951_4,31,1
310173951_5,31,1
310173951_7,31,1
310173951_8,31,1
310173951_9,31,1
310173951_10,31,1
310173951_11,31,1
310173951_12,31,1
310173951_13,31,1
310320350_2,31,1
310320350_3,31,1
310320350_5,31,1
310320350_7,31,1
310133925_1,31,1
310133925_2,31,1
310133925_3,31,1
310133925_4,31,1
310133925_5,31,1
310133925_7,31,1
310133925_8,31,1
310133925_10,31,1
310133925_11,31,1
310133925_12,31,1
310133925_13,31,1
310276036_1,31,1
310276036_2,31,1
310276036_3,31,1
310276036_4,31,1
310276036_5,31,1
310276036_6,31,1
310276036_7,31,1
310276036_8,31,1
310276036_9,31,1
310276036_10,31,1
310276036_11,31,1
310276036_12,31,1
310007545_1,31,1
310007545_2,31,1
310007545_3,31,1
310007545_4,31,1
310007545_5,31,1
310007545_6,31,1
310007545_7,31,1
310007545_8,31,1
310007545_9,31,1
310007545_10,31,1
310007545_11,31,1
310007545_12,31,1
310273294_9,31,1
310273294_10,31,1
310273294_12,31,1
310273294_13,31,1
310273294_1,31,1
310273294_2,31,1
310273294_3,31,1
310273294_4,31,1
310273294_5,31,1
310273294_6,31,1
310273294_7,31,1
310273294_8,31,1
310249883_2,31,1
310249883_3,31,1
310249883_4,31,1
310249883_5,31,1
310249883_7,31,1
310249883_8,31,1
310249883_9,31,1
310249883_10,31,1
310249883_11,31,1
310093578_1,31,1
310093578_3,31,1
310093578_4,31,1
310093578_5,31,1
310093578_8,31,1
310093578_9,31,1
310093578_10,31,1
310093578_11,31,1
310093578_12,31,1
310093578_13,31,1
310354742_7,31,2
310354742_8,31,2
310354742_9,31,2
310354742_10,31,2
310354742_11,31,2
310354742_12,31,2
310354742_14,31,2
310354742_15,31,2
310354742_16,31,2
310354742_17,31,2
310354742_1,31,2
310354742_2,31,2
310354742_3,31,2
310290247_1,31,1
310290247_2,31,1
310290247_4,31,1
310290247_5,31,1
310290247_7,31,1
310290247_8,31,1
310290247_9,31,1
310290247_10,31,1
310290247_11,31,1
310290247_12,31,1
310290247_13,31,1
310100054_1,31,1
310100054_2,31,1
310100054_3,31,1
310100054_4,31,1
310100054_5,31,1
310100054_6,31,1
310100054_7,31,1
310100054_8,31,1
310100054_9,31,1
310100054_10,31,1
310100054_11,31,1
310100054_12,31,1
310100054_13,31,1
310109387_4,31,1
310109387_5,31,1
310109387_6,31,1
310109387_7,31,1
310109387_8,31,1
310109387_1,31,1
310109387_3,31,1
310109387_9,31,1
310109387_10,31,1
310109387_11,31,1
310109387_12,31,1
310109387_13,31,1
310200737_1,31,2
310200737_2,31,2
310200737_3,31,2
310200737_4,31,2
310200737_5,31,2
310200737_7,31,2
310200737_8,31,2
310200737_9,31,2
310200737_10,31,2
310200737_11,31,2
310200737_12,31,2
310200737_14,31,2
310200737_16,31,2
310200737_17,31,2
310093942_7,31,2
310093942_8,31,2
310093942_9,31,2
310093942_10,31,2
310093942_11,31,2
310093942_12,31,2
310093942_13,31,2
310093942_14,31,2
310093942_15,31,2
310093942_16,31,2
310093942_17,31,2
310093942_1,31,2
310093942_2,31,2
310093942_4,31,2
310093942_5,31,2
310093942_6,31,2
310266584_1,31,1
310266584_2,31,1
310266584_3,31,1
310266584_4,31,1
310266584_5,31,1
310266584_6,31,1
310266584_7,31,1
310266584_8,31,1
310266584_10,31,1
310266584_11,31,1
310266584_12,31,1
310266584_13,31,1
310041175_1,31,1
310041175_2,31,1
310041175_4,31,1
310041175_5,31,1
310041175_6,31,1
310041175_7,31,1
310041175_9,31,1
310041175_10,31,1
310041175_12,31,1
310041175_13,31,1
310214420_1,31,1
310214420_2,31,1
310214420_3,31,1
310214420_4,31,1
310214420_5,31,1
310214420_6,31,1
310214420_7,31,1
310214420_10,31,1
310214420_11,31,1
310214420_12,31,1
310120838_1,31,2
310120838_2,31,2
310120838_3,31,2
310120838_4,31,2
310120838_5,31,2
310120838_7,31,2
310120838_8,31,2
310120838_9,31,2
310120838_10,31,2
310120838_11,31,2
310120838_12,31,2
310120838_13,31,2
310120838_14,31,2
310120838_15,31,2
310120838_16,31,2
310120838_17,31,2
310120838_18,31,2
310120838_19,31,2
310120838_20,31,2
310066111_1,31,1
310066111_2,31,1
310066111_3,31,1
310066111_4,31,1
310066111_6,31,1
310066111_7,31,1
310066111_8,31,1
310066111_9,31,1
310066111_10,31,1
310066111_11,31,1
310066111_13,31,1
310087534_1,31,2
310087534_2,31,2
310087534_3,31,2
310087534_4,31,2
310087534_5,31,2
310087534_6,31,2
310087534_7,31,2
310087534_8,31,2
310087534_9,31,2
310087534_10,31,2
310087534_12,31,2
310087534_13,31,2
310087534_15,31,2
310087534_16,31,2
310088262_1,31,2
310088262_2,31,2
310088262_3,31,2
310088262_4,31,2
310088262_5,31,2
310088262_6,31,2
310088262_7,31,2
310088262_8,31,2
310088262_9,31,2
310088262_11,31,2
310088262_12,31,2
310088262_13,31,2
310088262_14,31,2
310088262_15,31,2
310088262_16,31,2
310088262_17,31,2
310186920_1,31,1
310186920_2,31,1
310186920_3,31,1
310186920_4,31,1
310186920_5,31,1
310186920_6,31,1
310186920_7,31,1
310186920_8,31,1
310186920_9,31,1
310186920_10,31,1
310186920_11,31,1
310186920_12,31,1
310186920_13,31,1
310162320_6,31,2
310162320_7,31,2
310162320_8,31,2
310162320_9,31,2
310162320_10,31,2
310162320_12,31,2
310162320_13,31,2
310162320_14,31,2
310162320_15,31,2
310162320_17,31,2
310162320_1,31,2
310162320_2,31,2
310162320_3,31,2
310162320_4,31,2
310162320_5,31,2
310308180_1,31,1
310308180_2,31,1
310308180_3,31,1
310308180_4,31,1
310308180_5,31,1
310308180_6,31,1
310308180_9,31,1
310308180_11,31,1
310308180_12,31,1
310209839_1,31,1
310209839_2,31,1
310209839_3,31,1
310209839_4,31,1
310209839_5,31,1
310209839_6,31,1
310209839_10,31,1
310209839_11,31,1
310209839_12,31,1
310209839_13,31,1
310183374_1,31,1
310183374_2,31,1
310183374_3,31,1
310183374_4,31,1
310183374_5,31,1
310183374_6,31,1
310183374_7,31,1
310183374_8,31,1
310183374_9,31,1
310183374_10,31,1
310183374_11,31,1
310183374_12,31,1
310183374_13,31,1
310082000_1,31,1
310082000_2,31,1
310082000_4,31,1
310082000_5,31,1
310082000_8,31,1
310082000_9,31,1
310082000_13,31,1
310247623_2,31,1
310247623_3,31,1
310247623_4,31,1
310247623_6,31,1
310247623_7,31,1
310247623_9,31,1
310247623_10,31,1
310247623_11,31,1
310247623_12,31,1
310247623_13,31,1
310039053_1,31,1
310039053_2,31,1
310039053_5,31,1
310039053_7,31,1
310039053_9,31,1
310039053_10,31,1
310039053_11,31,1
310039053_12,31,1
310039053_13,31,1
310056223_1,31,1
310056223_3,31,1
310056223_8,31,1
310056223_9,31,1
310056223_10,31,1
310056223_11,31,1
310056223_13,31,1
310048245_1,31,1
310048245_2,31,1
310048245_4,31,1
310048245_5,31,1
310048245_6,31,1
310048245_7,31,1
310048245_8,31,1
310048245_9,31,1
310048245_13,31,1
310087418_1,31,1
310087418_2,31,1
310087418_4,31,1
310087418_5,31,1
310087418_6,31,1
310087418_7,31,1
310087418_9,31,1
310087418_10,31,1
310087418_12,31,1
310087418_13,31,1
310072909_1,31,1
310072909_2,31,1
310072909_3,31,1
310072909_5,31,1
310072909_6,31,1
310072909_7,31,1
310072909_8,31,1
310072909_9,31,1
310072909_11,31,1
310072909_12,31,1
310198853_1,31,1
310198853_3,31,1
310198853_5,31,1
310198853_6,31,1
310198853_7,31,1
310198853_8,31,1
310198853_9,31,1
310198853_10,31,1
310198853_11,31,1
310282310_1,31,1
310282310_2,31,1
310282310_3,31,1
310282310_5,31,1
310282310_7,31,1
310282310_8,31,1
310282310_9,31,1
310282310_10,31,1
310282310_13,31,1
310291710_4,31,1
310291710_5,31,1
310291710_6,31,1
310291710_7,31,1
310291710_8,31,1
310291710_9,31,1
310291710_10,31,1
310291710_12,31,1
310291710_1,31,1
310291710_2,31,1
310041283_1,31,1
310041283_2,31,1
310041283_3,31,1
310041283_4,31,1
310041283_5,31,1
310041283_6,31,1
310041283_7,31,1
310041283_9,31,1
310041283_11,31,1
310041283_12,31,1
310041283_13,31,1
310153957_1,31,1
310153957_2,31,1
310153957_3,31,1
310153957_4,31,1
310153957_5,31,1
310153957_7,31,1
310153957_9,31,1
310153957_10,31,1
310153957_12,31,1
310153957_13,31,1
310287730_1,31,1
310287730_3,31,1
310287730_6,31,1
310287730_7,31,1
310287730_8,31,1
310287730_9,31,1
310287730_11,31,1
310287730_12,31,1
310287730_13,31,1
310096878_1,31,2
310096878_2,31,2
310096878_3,31,2
310096878_4,31,2
310096878_5,31,2
310096878_6,31,2
310096878_7,31,2
